precision,recall,threshold
0.22131147540983606,0.9926470588235294,0.02395705819621388
0.2214324767632586,0.9926470588235294,0.024024624643011496
0.2215536105032823,0.9926470588235294,0.024057929820170642
0.22167487684729065,0.9926470588235294,0.024231750550292308
0.22179627601314347,0.9926470588235294,0.024248209524073777
0.2219178082191781,0.9926470588235294,0.02430060373236262
0.22203947368421054,0.9926470588235294,0.024411262596709924
0.22216127262753702,0.9926470588235294,0.02456517062026331
0.22228320526893525,0.9926470588235294,0.024620529605882735
0.22240527182866557,0.9926470588235294,0.024648920757241306
0.22252747252747251,0.9926470588235294,0.024706480391917956
0.22264980758658603,0.9926470588235294,0.024744656554506167
0.22277227722772278,0.9926470588235294,0.02482005689716001
0.22289488167308752,0.9926470588235294,0.025105699287487866
0.22301762114537446,0.9926470588235294,0.025189495352529793
0.2231404958677686,0.9926470588235294,0.025284426007877777
0.22326350606394707,0.9926470588235294,0.025376004194129716
0.22338665195808052,0.9926470588235294,0.025475125435023144
0.22350993377483444,0.9926470588235294,0.025525695309862803
0.22363335173937052,0.9926470588235294,0.02552873463086157
0.22375690607734808,0.9926470588235294,0.02563539293490308
0.22388059701492538,0.9926470588235294,0.02565376393607834
0.22400442477876106,0.9926470588235294,0.02572853297255287
0.2241283895960155,0.9926470588235294,0.02602284304156091
0.22425249169435216,0.9926470588235294,0.026077307982652093
0.22437673130193905,0.9926470588235294,0.026101970210044272
0.2245011086474501,0.9926470588235294,0.026145933836070334
0.22462562396006655,0.9926470588235294,0.026165380300339925
0.22475027746947837,0.9926470588235294,0.026170901107752456
0.2248750694058856,0.9926470588235294,0.026188451668402418
0.225,0.9926470588235294,0.026207880091926688
0.22512506948304614,0.9926470588235294,0.02626358577870548
0.22525027808676307,0.9926470588235294,0.026312657076845034
0.22537562604340566,0.9926470588235294,0.02641104643799111
0.2255011135857461,0.9926470588235294,0.02642221887789728
0.22562674094707522,0.9926470588235294,0.026438578722979975
0.225752508361204,0.9926470588235294,0.026464268984840614
0.22587841606246514,0.9926470588235294,0.026470638147471883
0.22600446428571427,0.9926470588235294,0.026475178066826144
0.22613065326633167,0.9926470588235294,0.026509288287870313
0.22625698324022347,0.9926470588235294,0.02651891088727786
0.22638345444382338,0.9926470588235294,0.026543611363765013
0.22651006711409397,0.9926470588235294,0.026674953660009756
0.22663682148852826,0.9926470588235294,0.0266921598046394
0.22676371780515117,0.9926470588235294,0.02671939703939911
0.226890756302521,0.9926470588235294,0.026824998088666185
0.22701793721973093,0.9926470588235294,0.026915974716259016
0.22714526079641054,0.9926470588235294,0.02691970420530591
0.22727272727272727,0.9926470588235294,0.026964811866817737
0.227400336889388,0.9926470588235294,0.02697747073862784
0.22752808988764045,0.9926470588235294,0.027008113465781015
0.22765598650927488,0.9926470588235294,0.02702259813738014
0.22778402699662542,0.9926470588235294,0.02704232622523268
0.22791221159257175,0.9926470588235294,0.02706506853066042
0.22804054054054054,0.9926470588235294,0.027103385372694508
0.22816901408450704,0.9926470588235294,0.027198671302266848
0.22829763246899662,0.9926470588235294,0.02733275418370745
0.22842639593908629,0.9926470588235294,0.02734324384992391
0.22855530474040633,0.9926470588235294,0.02745147441546543
0.22868435911914173,0.9926470588235294,0.02747627764370006
0.2288135593220339,0.9926470588235294,0.02756487884790536
0.22894290559638214,0.9926470588235294,0.02768647438130813
0.22907239819004524,0.9926470588235294,0.027687573119889047
0.22920203735144312,0.9926470588235294,0.027720976183574764
0.22933182332955832,0.9926470588235294,0.02775898180553718
0.22946175637393768,0.9926470588235294,0.027768978694774862
0.22959183673469388,0.9926470588235294,0.02778185819167245
0.22972206466250708,0.9926470588235294,0.027847715368468806
0.22985244040862657,0.9926470588235294,0.02804487683155984
0.22998296422487224,0.9926470588235294,0.028209510207509936
0.23011363636363635,0.9926470588235294,0.028246927510220635
0.23024445707788516,0.9926470588235294,0.028337982303875547
0.23037542662116042,0.9926470588235294,0.028365673901786407
0.2305065452475811,0.9926470588235294,0.028380487783404445
0.2306378132118451,0.9926470588235294,0.028401639386600865
0.23076923076923078,0.9926470588235294,0.028460305897282403
0.23090079817559864,0.9926470588235294,0.02847015700545531
0.23103251568739305,0.9926470588235294,0.028499864664505815
0.23116438356164384,0.9926470588235294,0.028505696254908886
0.23129640205596802,0.9926470588235294,0.02854063703084415
0.23142857142857143,0.9926470588235294,0.028619729321716924
0.23156089193825044,0.9926470588235294,0.028643423826751335
0.2316933638443936,0.9926470588235294,0.028669724622982663
0.2318259874069834,0.9926470588235294,0.028691997420352344
0.23195876288659795,0.9926470588235294,0.02882866709978975
0.23209169054441262,0.9926470588235294,0.02887507915308149
0.23222477064220184,0.9926470588235294,0.028889602334762374
0.23235800344234078,0.9926470588235294,0.0289942704661113
0.23249138920780713,0.9926470588235294,0.029067052530069415
