fpr,tpr,threshold
0.45037688442211055,0.9240196078431373,0.08326137853558029
0.45037688442211055,0.9264705882352942,0.08323401469586077
0.46796482412060303,0.9264705882352942,0.07984502610150922
0.46796482412060303,0.928921568627451,0.0798438173173164
0.47110552763819097,0.928921568627451,0.0790102083779678
0.47110552763819097,0.9313725490196079,0.07895407906054576
0.47738693467336685,0.9313725490196079,0.07806840460991277
0.47738693467336685,0.9338235294117647,0.07805788959561248
0.4899497487437186,0.9338235294117647,0.07601636468974433
0.4899497487437186,0.9362745098039216,0.0760015898635496
0.5025125628140703,0.9362745098039216,0.07350724221587122
0.5025125628140703,0.9387254901960784,0.0734284040926833
0.5113065326633166,0.9387254901960784,0.0720676739256532
0.5113065326633166,0.9436274509803921,0.07195113228982557
0.5175879396984925,0.9436274509803921,0.07023020702259027
0.5175879396984925,0.946078431372549,0.06999006846734258
0.5182160804020101,0.946078431372549,0.06985757296336435
0.5182160804020101,0.9485294117647058,0.06980270773116161
0.5244974874371859,0.9485294117647058,0.06851912277161547
0.5244974874371859,0.9509803921568627,0.06826915863131028
0.5288944723618091,0.9509803921568627,0.06755335633968226
0.5288944723618091,0.9534313725490197,0.06753487340506396
0.5464824120603015,0.9534313725490197,0.06522285887905023
0.5464824120603015,0.9558823529411765,0.06516297770230793
0.5489949748743719,0.9558823529411765,0.06486536611924582
0.5489949748743719,0.9583333333333334,0.064838825964161
0.5596733668341709,0.9583333333333334,0.06298742184744152
0.5596733668341709,0.9607843137254902,0.06294849284609046
0.5891959798994975,0.9607843137254902,0.058926624139479
0.5891959798994975,0.9632352941176471,0.0588402137442216
0.5910804020100503,0.9632352941176471,0.05868324461788521
0.5910804020100503,0.9656862745098039,0.05863980925786611
0.5961055276381909,0.9656862745098039,0.05761120468751904
0.5961055276381909,0.9681372549019608,0.057590207937438694
0.6105527638190955,0.9681372549019608,0.05621908671703191
0.6105527638190955,0.9705882352941176,0.05621617053986678
0.6231155778894473,0.9705882352941176,0.055184759834308206
0.6231155778894473,0.9730392156862745,0.05514368753411065
0.6652010050251256,0.9730392156862745,0.04969623821136099
0.6652010050251256,0.9754901960784313,0.04968859054249485
0.6714824120603015,0.9754901960784313,0.04931388216031971
0.6714824120603015,0.9779411764705882,0.049290815931142706
0.6928391959798995,0.9779411764705882,0.04665492183765724
0.6928391959798995,0.9803921568627451,0.0465985089005087
0.7261306532663316,0.9803921568627451,0.04246423444107058
0.7261306532663316,0.9828431372549019,0.04238448705006397
0.7324120603015075,0.9828431372549019,0.041872779381218
0.7324120603015075,0.9852941176470589,0.041792986682161005
0.7587939698492462,0.9852941176470589,0.03917075339139856
0.7587939698492462,0.9877450980392157,0.039032378271727196
0.8209798994974874,0.9877450980392157,0.030864552948360463
0.8209798994974874,0.9901960784313726,0.030802079063540166
0.824748743718593,0.9901960784313726,0.030436779249082866
0.824748743718593,0.9926470588235294,0.030436267755565617
0.9114321608040201,0.9926470588235294,0.022517242044548868
0.9114321608040201,0.9950980392156863,0.02243617026072443
0.9403266331658291,0.9950980392156863,0.021009799852505427
0.9403266331658291,0.9975490196078431,0.020918146987849186
0.9974874371859297,0.9975490196078431,0.014167935586660435
0.9974874371859297,1.0,0.01413625934341804
1.0,1.0,0.012977880677058537
